084036,30.1,56.1,73.2,26.4,26.0,26.2
084037,30.1,56.1,73.2,26.4,26.0,26.2
084038,30.1,56.1,73.2,26.4,26.0,26.2
084039,30.1,56.1,73.2,26.4,26.0,26.2
084040,30.1,56.1,73.2,26.4,26.0,26.2
084041,30.1,56.1,73.2,26.4,26.0,26.2
084042,30.1,56.1,73.2,26.4,26.0,26.2
084043,30.1,56.1,73.2,26.4,26.0,26.2
084044,30.1,56.1,73.2,26.4,26.0,26.2
084046,30.1,56.1,73.2,26.4,26.0,26.2
084047,30.1,56.1,73.2,26.4,26.0,26.2
084048,30.1,56.1,73.2,26.4,26.0,26.2
084049,30.1,56.1,73.2,26.4,26.0,26.2
084050,30.1,56.1,73.2,26.4,26.0,26.2
084051,30.1,56.1,73.2,26.4,26.0,26.2
084052,30.1,56.1,73.2,26.4,26.0,26.2
084053,30.1,56.1,73.2,26.4,26.0,26.2
084054,30.1,56.1,73.2,26.4,26.0,26.2
084055,30.1,56.1,73.2,26.4,26.0,26.2
084056,30.1,56.1,73.2,26.4,26.0,26.2
084057,30.1,56.1,73.2,26.4,26.0,26.2
084058,30.1,56.1,73.2,26.4,26.0,26.2
084059,30.1,56.1,73.2,26.4,26.0,26.2
084100,30.1,56.1,73.2,26.4,26.0,26.2
084101,30.1,56.1,73.2,26.4,26.0,26.2
084102,30.1,56.1,73.2,26.4,26.0,26.2
084103,30.1,56.1,73.2,26.4,26.0,26.2
084104,30.1,56.1,73.2,26.4,26.0,26.2
084105,30.1,56.1,73.2,26.4,26.0,26.2
084106,30.1,56.1,73.2,26.4,26.0,26.2
084107,30.1,56.1,73.2,26.4,26.0,26.2
084108,30.1,56.1,73.2,26.4,26.0,26.2
084109,30.1,56.1,73.2,26.4,26.0,26.2
084110,30.1,56.1,73.2,26.4,26.0,26.2
084111,30.1,56.1,73.2,26.4,26.0,26.2
084112,30.1,56.1,73.2,26.4,26.0,26.2
084114,30.1,56.1,73.2,26.4,26.0,26.2
084115,30.1,56.1,73.2,26.4,26.0,26.2
084116,30.1,56.1,73.2,26.4,26.0,26.2
084117,30.1,56.1,73.2,26.4,26.0,26.2
084118,30.1,56.1,73.2,26.4,26.0,26.2
084119,30.1,56.1,73.2,26.4,26.0,26.2
084120,30.1,56.1,73.2,26.4,26.0,26.2
084121,30.1,56.1,73.2,26.4,26.0,26.2
084122,30.1,56.1,73.2,26.4,26.0,26.2
084123,30.1,56.1,73.2,26.4,26.0,26.2
084124,30.1,56.1,73.2,26.4,26.0,26.2
084125,30.1,56.1,73.2,26.4,26.0,26.2
084126,30.1,56.1,73.3,26.4,26.0,26.2
084127,30.1,56.1,73.3,26.4,26.0,26.2
084128,30.1,56.1,73.3,26.4,26.0,26.2
084129,30.1,56.1,73.3,26.4,26.0,26.2
084130,30.1,56.1,73.3,26.4,26.0,26.2
084131,30.1,56.1,73.3,26.4,26.0,26.2
084132,30.1,56.1,73.3,26.4,26.0,26.2
084133,30.1,56.1,73.3,26.4,26.0,26.2
084134,30.1,56.1,73.3,26.4,26.0,26.2
084135,30.1,56.1,73.3,26.4,26.0,26.2
084136,30.1,56.1,73.3,26.4,26.0,26.2
084137,30.1,56.1,73.3,26.4,26.0,26.2
084138,30.1,56.1,73.3,26.4,26.0,26.2
084139,30.1,56.1,73.3,26.4,26.0,26.2
084141,30.1,56.1,73.3,26.4,26.0,26.2
084142,30.1,56.1,73.3,26.4,26.0,26.2
084143,30.1,56.1,73.3,26.4,26.0,26.2
084144,30.1,56.1,73.3,26.4,26.0,26.2
084145,30.1,56.1,73.3,26.4,26.0,26.2
084146,30.1,56.1,73.3,26.4,26.0,26.2
084147,30.1,56.1,73.3,26.4,26.0,26.2
084148,30.1,56.1,73.3,26.4,26.0,26.2
084149,30.1,56.1,73.3,26.4,26.0,26.2
084150,30.1,56.1,73.3,26.4,26.0,26.2
084151,30.1,56.1,73.3,26.4,26.0,26.2
084152,30.1,56.1,73.3,26.4,26.0,26.2
084153,30.1,56.1,73.3,26.4,26.0,26.2
084154,30.1,56.1,73.3,26.4,26.0,26.2
084155,30.1,56.1,73.3,26.4,26.0,26.2
084156,30.1,56.1,73.3,26.4,26.0,26.2
084157,30.1,56.1,73.3,26.4,26.0,26.2
084158,30.1,56.1,73.3,26.4,26.0,26.2
084159,30.2,56.1,73.4,26.4,26.0,26.2
084200,30.2,56.1,73.4,26.4,26.0,26.2
084201,30.2,56.1,73.4,26.4,26.0,26.2
084202,30.2,56.1,73.4,26.4,26.0,26.2
084203,30.2,56.1,73.4,26.4,26.0,26.2
084204,30.2,56.1,73.4,26.4,26.0,26.2
084205,30.2,56.1,73.4,26.4,26.0,26.2
084206,30.2,56.1,73.4,26.4,26.0,26.2
084207,30.2,56.1,73.4,26.4,26.0,26.2
084209,30.2,56.1,73.4,26.4,26.0,26.2
084210,30.2,56.1,73.4,26.4,26.0,26.2
084211,30.2,56.1,73.4,26.4,26.0,26.2
084212,30.2,56.1,73.4,26.4,26.0,26.2
084213,30.2,56.1,73.4,26.4,26.0,26.2
084214,30.2,56.1,73.4,26.4,26.0,26.2
084215,30.2,56.1,73.4,26.4,26.0,26.2
084216,30.2,56.1,73.4,26.4,26.0,26.2
084217,30.2,56.1,73.4,26.4,26.0,26.2
084218,30.2,56.1,73.4,26.4,26.0,26.2
084219,30.2,56.1,73.4,26.4,26.0,26.2
084220,30.2,56.1,73.4,26.4,26.0,26.2
084221,30.2,56.1,73.4,26.4,26.0,26.2
084222,30.2,56.1,73.4,26.4,26.0,26.2
084223,30.2,56.1,73.4,26.4,26.0,26.2
084224,30.2,56.1,73.4,26.4,26.0,26.2
084225,30.2,56.1,73.4,26.4,26.0,26.2
084226,30.2,56.1,73.4,26.4,26.0,26.2
084227,30.2,56.1,73.4,26.4,26.0,26.2
084228,30.2,56.1,73.4,26.4,26.0,26.2
084229,30.2,56.1,73.4,26.4,26.0,26.2
084230,30.2,56.1,73.4,26.4,26.0,26.2
084231,30.2,56.1,73.4,26.4,26.0,26.2
084232,30.2,56.1,73.4,26.4,26.0,26.2
084233,30.2,56.1,73.4,26.4,26.0,26.2
084234,30.2,56.1,73.4,26.4,26.0,26.2
084235,30.2,56.1,73.4,26.4,26.0,26.2
084237,30.2,56.1,73.4,26.4,26.0,26.2
084238,30.2,56.1,73.4,26.4,26.0,26.2
084239,30.2,56.1,73.4,26.4,26.0,26.2
084240,30.2,56.1,73.4,26.4,26.0,26.2
084241,30.2,56.1,73.4,26.4,26.0,26.2
084242,30.2,56.1,73.4,26.4,26.0,26.2
084243,30.2,56.1,73.4,26.4,26.0,26.2
084244,30.2,56.1,73.4,26.4,26.0,26.2
084245,30.2,56.1,73.4,26.4,26.0,26.2
084246,30.2,56.1,73.4,26.4,26.0,26.2
084247,30.2,56.1,73.4,26.4,26.0,26.2
084248,30.2,56.1,73.4,26.4,26.0,26.2
084249,30.2,56.1,73.4,26.4,26.0,26.2
084250,30.2,56.1,73.4,26.4,26.0,26.2
084251,30.2,56.1,73.4,26.4,26.0,26.2
084252,30.2,56.1,73.4,26.4,26.0,26.2
084253,30.2,56.1,73.4,26.4,26.0,26.2
084254,30.2,56.1,73.4,26.4,26.0,26.2
084255,30.2,56.1,73.4,26.4,26.0,26.2
084256,30.2,56.1,73.4,26.4,26.0,26.2
084257,30.2,56.1,73.4,26.4,26.0,26.2
084258,30.2,56.1,73.4,26.4,26.0,26.2
084259,30.2,56.1,73.4,26.4,26.0,26.2
084300,30.2,56.1,73.4,26.4,26.0,26.2
084301,30.2,56.1,73.4,26.4,26.0,26.2
084302,30.2,56.1,73.4,26.4,26.0,26.2
084304,30.2,56.1,73.4,26.4,26.0,26.2
084305,30.2,56.1,73.4,26.4,26.0,26.2
084306,30.2,56.0,73.5,26.4,26.0,26.2
084307,30.2,56.0,73.5,26.4,26.0,26.2
084308,30.2,56.0,73.5,26.4,26.0,26.2
084309,30.2,56.0,73.5,26.4,26.0,26.2
084310,30.2,56.0,73.5,26.4,26.0,26.2
084311,30.2,56.0,73.5,26.4,26.0,26.2
084312,30.2,56.0,73.5,26.4,26.0,26.2
084313,30.2,56.0,73.5,26.4,26.0,26.2
084314,30.2,56.0,73.5,26.4,26.0,26.2
084315,30.2,56.0,73.5,26.4,26.0,26.2
084316,30.2,56.0,73.5,26.4,26.0,26.2
084317,30.2,56.0,73.5,26.4,26.0,26.2
084318,30.2,56.0,73.5,26.4,26.0,26.2
084319,30.2,56.0,73.5,26.4,26.0,26.2
084320,30.2,56.0,73.5,26.4,26.0,26.2
084321,30.2,56.0,73.5,26.4,26.0,26.2
084322,30.2,56.0,73.5,26.4,26.0,26.2
084323,30.2,56.0,73.5,26.4,26.0,26.2
084324,30.2,56.0,73.5,26.4,26.0,26.2
084325,30.2,56.0,73.5,26.4,26.0,26.2
084326,30.2,56.0,73.5,26.4,26.0,26.2
084327,30.2,56.0,73.5,26.4,26.0,26.2
084328,30.2,56.0,73.5,26.4,26.0,26.2
084329,30.2,56.0,73.5,26.4,26.0,26.2
084330,30.2,56.0,73.5,26.4,26.0,26.2
084332,30.2,56.0,73.5,26.4,26.0,26.2
084333,30.2,56.0,73.5,26.4,26.0,26.2
084334,30.2,56.0,73.5,26.4,26.0,26.2
084335,30.2,56.0,73.5,26.4,26.0,26.2
084336,30.2,56.0,73.5,26.4,26.0,26.2
084337,30.2,56.0,73.5,26.4,26.0,26.2
084338,30.2,56.0,73.5,26.4,26.0,26.2
084339,30.2,56.0,73.5,26.4,26.0,26.2
084340,30.2,56.0,73.5,26.4,26.0,26.2
084341,30.2,56.0,73.5,26.4,26.0,26.2
084342,30.2,56.0,73.5,26.4,26.0,26.2
084343,30.2,56.0,73.5,26.4,26.0,26.2
084344,30.2,56.0,73.5,26.4,26.0,26.2
084345,30.2,56.0,73.5,26.4,26.0,26.2
084346,30.2,56.0,73.5,26.4,26.0,26.2
084347,30.2,56.0,73.5,26.4,26.0,26.2
084348,30.2,56.0,73.5,26.4,26.0,26.2
084349,30.2,56.0,73.5,26.4,26.0,26.2
084350,30.2,56.0,73.5,26.4,26.0,26.2
084351,30.2,56.0,73.5,26.4,26.0,26.2
084352,30.2,56.0,73.5,26.4,26.0,26.2
084353,30.2,56.0,73.5,26.4,26.0,26.2
084354,30.2,56.0,73.5,26.4,26.0,26.2
084355,30.2,56.0,73.5,26.4,26.0,26.2
084356,30.2,56.0,73.5,26.4,26.0,26.2
084357,30.2,56.0,73.5,26.4,26.0,26.2
084359,30.2,56.0,73.5,26.4,26.0,26.2
084400,30.2,56.0,73.5,26.4,26.0,26.2
084401,30.2,56.0,73.5,26.4,26.0,26.2
084402,30.2,56.0,73.5,26.4,26.0,26.2
084403,30.2,56.0,73.5,26.4,26.0,26.2
084404,30.2,56.0,73.5,26.4,26.0,26.2
084405,30.2,56.0,73.5,26.4,26.0,26.2
084406,30.2,56.0,73.5,26.4,26.0,26.2
084407,30.2,56.0,73.5,26.4,26.0,26.2
084408,30.2,56.0,73.5,26.4,26.0,26.2
084409,30.2,56.0,73.5,26.4,26.0,26.2
084410,30.2,56.0,73.5,26.4,26.0,26.2
084411,30.2,56.0,73.5,26.4,26.0,26.2
084412,30.2,55.9,73.5,26.4,26.0,26.2
084413,30.2,55.9,73.5,26.4,26.0,26.2
084414,30.2,55.9,73.5,26.4,26.0,26.2
084415,30.2,55.9,73.5,26.4,26.0,26.2
084416,30.2,55.9,73.5,26.4,26.0,26.2
084417,30.2,55.9,73.5,26.4,26.0,26.2
084418,30.2,55.9,73.5,26.4,26.0,26.2
084419,30.2,55.9,73.5,26.4,26.0,26.2
084420,30.2,55.9,73.5,26.4,26.0,26.2
084421,30.2,55.9,73.5,26.4,26.0,26.2
084422,30.2,55.9,73.5,26.4,26.0,26.2
084423,30.2,55.9,73.5,26.4,26.0,26.2
084425,30.2,55.9,73.5,26.4,26.0,26.2
084426,30.2,55.9,73.5,26.4,26.0,26.2
084427,30.2,55.9,73.5,26.4,26.0,26.2
084428,30.2,55.9,73.5,26.4,26.0,26.2
084429,30.2,55.9,73.5,26.4,26.0,26.2
084430,30.2,55.9,73.5,26.4,26.0,26.2
084431,30.2,55.9,73.5,26.4,26.0,26.2
084432,30.2,55.9,73.5,26.4,26.0,26.2
084433,30.2,55.9,73.5,26.4,26.0,26.2
084434,30.2,55.9,73.5,26.4,26.0,26.2
084435,30.2,55.9,73.5,26.4,26.0,26.2
084436,30.2,55.9,73.5,26.4,26.0,26.2
084437,30.2,55.9,73.5,26.4,26.0,26.2
084438,30.2,55.9,73.5,26.4,26.0,26.2
084439,30.2,55.9,73.5,26.4,26.0,26.2
084440,30.2,55.9,73.5,26.4,26.0,26.2
084441,30.2,55.9,73.5,26.4,26.0,26.2
084442,30.2,55.9,73.5,26.4,26.0,26.2
084443,30.2,55.9,73.5,26.4,26.0,26.2
084444,30.2,55.9,73.5,26.4,26.0,26.2
084445,30.2,55.9,73.4,26.4,26.0,26.2
084446,30.2,55.9,73.4,26.4,26.0,26.2
084447,30.2,55.9,73.4,26.4,26.0,26.2
084448,30.2,55.9,73.4,26.4,26.0,26.2
084449,30.2,55.9,73.4,26.4,26.0,26.2
084450,30.2,55.9,73.4,26.4,26.0,26.2
084451,30.2,55.9,73.4,26.4,26.0,26.2
084453,30.2,55.9,73.4,26.4,26.0,26.2
084454,30.2,55.9,73.4,26.4,26.0,26.2
084455,30.2,55.9,73.4,26.4,26.0,26.2
084456,30.2,55.9,73.4,26.4,26.0,26.2
084457,30.2,55.9,73.4,26.4,26.0,26.2
084458,30.2,55.9,73.4,26.4,26.0,26.2
084459,30.2,55.9,73.4,26.4,26.0,26.2
084500,30.2,55.9,73.4,26.4,26.0,26.2
084501,30.2,55.9,73.4,26.4,26.0,26.2
084502,30.2,55.9,73.4,26.4,26.0,26.2
084503,30.2,55.9,73.4,26.4,26.0,26.2
084504,30.2,55.9,73.4,26.4,26.0,26.2
084505,30.2,55.9,73.4,26.4,26.0,26.2
084506,30.2,55.9,73.4,26.4,26.0,26.2
084507,30.2,55.9,73.4,26.4,26.0,26.2
084508,30.2,55.9,73.4,26.4,26.0,26.2
084509,30.2,55.9,73.4,26.4,26.0,26.2
084510,30.2,55.9,73.4,26.4,26.0,26.2
084511,30.2,55.9,73.4,26.4,26.0,26.2
084512,30.2,55.9,73.4,26.4,26.0,26.2
084513,30.2,55.9,73.4,26.4,26.0,26.2
084514,30.2,55.9,73.4,26.4,26.0,26.2
084515,30.2,55.9,73.4,26.4,26.0,26.2
084516,30.2,55.9,73.4,26.4,26.0,26.2
084517,30.2,55.9,73.4,26.4,26.0,26.2
084518,30.2,55.9,73.4,26.4,26.0,26.2
084519,30.2,55.9,73.4,26.4,26.0,26.2
084521,30.2,55.9,73.4,26.4,26.0,26.2
084522,30.2,55.9,73.4,26.4,26.0,26.2
084523,30.2,55.9,73.4,26.4,26.0,26.2
084524,30.2,55.9,73.4,26.4,26.0,26.2
084525,30.2,55.9,73.4,26.4,26.0,26.2
084526,30.2,55.9,73.4,26.4,26.0,26.2
084527,30.2,55.9,73.4,26.4,26.0,26.2
084528,30.2,55.9,73.4,26.4,26.0,26.2
084529,30.2,55.9,73.4,26.4,26.0,26.2
084530,30.2,55.9,73.4,26.4,26.0,26.2
084531,30.2,55.9,73.4,26.4,26.0,26.2
084532,30.2,55.9,73.4,26.4,26.0,26.2
084533,30.2,55.9,73.4,26.4,26.0,26.2
084534,30.2,55.9,73.4,26.4,26.0,26.2
084535,30.2,55.9,73.4,26.4,26.0,26.2
084536,30.2,55.9,73.4,26.4,26.0,26.2
084537,30.2,55.9,73.4,26.4,26.0,26.2
084538,30.2,55.9,73.4,26.4,26.0,26.2
084539,30.2,55.9,73.4,26.4,26.0,26.2
084540,30.2,55.9,73.4,26.4,26.0,26.2
084541,30.2,55.9,73.4,26.4,26.0,26.2
084542,30.2,55.9,73.4,26.4,26.0,26.2
084543,30.2,55.9,73.4,2626.4,26.0,26.2
084545,30.2,55.9,73.4,26.4,26.0,26.2
084546,30.2,55.9,73.4,26.4,26.0,26.2
084547,30.2,55.9,73.4,26.4,26.0,26.2
084549,30.2,55.8,73.2,26.4,26.0,26.2
084552,30.2,55.8,73.2,26.4,26.0,26.2
084553,30.2,55.8,73.2,26.4,26.0,26.2
084554,30.2,55.8,73.2,26.4,26.0,26.2
084556,30.2,55.8,73.2,26.4,26.0,26.2
084557,30.3,55.9,73.3,26.4,26.0,26.2
084559,30.4,55.9,73.5,26.4,26.0,26.2
084601,30.4,55.9,73.5,26.4,26.0,26.2
084602,30.4,55.9,73.5,26.4,26.0,26.2
084603,30.4,55.0,73.7,26.4,26.0,26.2
084604,30.7,56.0,73.7,26.4,26.0,26.2
084605,30.7,56.0,73.7,26.4,26.0,26.2
084607,30.7,56.0,73.7,26.4,26.0,26.2
084608,30.7,56.0,73.7,26.4,26.0,26.2
084610,30.9,56.2,73.8,26.4,26.0,26.2
084612,30.9,56.2,73.8,26.4,26.0,26.2
084613,30.9,56.2,73.8,26.4,26.0,26.2
084614,30.9,56.2,73.8,26.4,26.0,26.2
084617,30.5,57.1,74.1,26.4,26.0,26.2
084618,30.5,57.1,74.1,26.4,26.0,26.2
084620,30.5,57.1,74.1,26.4,26.0,26.2
084622,31.5,57.9,74.2,26.4,26.0,26.2
084624,31.5,57.9,74.2,26.4,26.0,26.2
084625,31.5,57.9,74.2,26.4,26.0,26.2
084628,29.2,55.5,71.7,26.4,26.0,26.2
084630,28.8,54.9,71.5,26.4,26.0,26.2
084631,28.8,54.9,71.5,26.4,26.0,26.2
084633,28.8,54.9,71.5,26.4,26.0,26.2
084635,28.8,54.9,71.5,26.4,26.0,26.2
084637,28.4,53.1,71.3,26.4,26.0,26.2
084639,28.4,53.1,71.3,26.4,26.0,26.2
084640,28.4,53.1,71.3,26.4,20.0,26.2
084641,28.4,52.5,71.2,26.4,26.0,26.2
084642,28.4,52.5,71.2,26.4,26.0,26.2
084644,28.4,52.5,71.2,26.4,26.0,26.2
084645,28.4,52.5,71.2,26.4,26.0,26.2
084647,28.6,52.3,71.1,26.4,26.0,26.2
084648,28.6,52.3,71.1,26.4,26.0,26.2
084650,28.6,52.3,71.1,26.4,26.0,26.2
084652,28.7,52.5,70.9,26.4,26.0,26.2
084653,28.7,52.5,70.9,26.4,26.0,26.2
084655,28.7,52.5,70.9,26.4,26.0,26.2
084657,28.7,53.0,70.7,26.4,26.0,26.2
084658,28.7,53.0,70.7,26.4,26.0,26.2
084700,28.7,53.0,70.7,26.4,26.0,26.2
084701,28.7,53.0,70.7,26.4,26.0,26.2
084703,28.8,53.4,70.7,26.4,26.0,26.2
084704,28.8,53.4,70.7,26.4,26.0,26.2
084706,28.8,53.4,70.7,26.4,26.0,26.2
084707,28.8,53.4,70.7,26.4,26.0,26.2
084709,28.9,53.7,70.7,26.4,26.0,26.2
084710,28.9,53.7,70.7,26.4,26.0,26.2
084711,28.9,53.7,70.7,26.4,26.0,26.2
084713,28.9,53.7,70.7,26.4,26.0,26.2
084716,29.0,54.1,70.7,26.4,26.0,26.2
084718,29.1,54.2,70.7,26.4,26.0,26.2
084720,29.1,54.3,70.7,26.4,26.0,26.2
084721,29.1,54.3,70.7,26.4,26.0,26.2
084723,29.1,54.3,70.7,26.4,26.0,26.2
084725,29.1,54.5,70.8,26.4,26.0,26.2
084727,29.1,54.5,70.8,26.4,26.0,26.2
084728,29.1,54.5,70.8,26.4,26.0,26.2
084729,29.1,54.5,70.8,26.4,26.0,26.2
084731,29.1,54.7,70.9,26.4,26.1,26.2
084734,29.2,54.7,70.9,26.4,26.0,26.2
084735,29.2,54.7,70.9,26.4,26.0,26.2
084738,29.1,54.7,70.9,26.4,26.0,26.2
084739,29.1,54.7,70.9,26.4,26.0,26.2
084740,29.1,54.7,70.9,26.4,26.0,26.2
084743,29.1,54.7,70.9,26.5,26.0,26.2
084744,29.1,54.7,70.9,26.5,26.0,26.2
084745,29.1,54.7,70.9,26.5,26.0,26.2
084747,29.0,54.7,71.0,26.4,26.1,26.2
084748,29.0,54.7,71.0,26.4,26.1,26.2
084751,29.0,54.6,70.9,26.4,26.0,26.2
084752,29.0,54.6,70.9,26.4,26.0,26.2
084754,29.0,54.5,71.0,26.4,26.1,26.2
084755,29.0,54.5,71.0,26.4,26.1,26.2
084757,29.0,54.5,71.0,26.4,26.1,26.2
084758,29.0,54.5,71.0,26.4,26.1,26.2
084802,28.9,54.7,70.9,26.5,26.1,26.2
084804,28.8,54.6,70.9,26.4,26.0,26.2
084806,28.8,54.6,70.9,26.4,26.0,26.2
084807,28.8,54.6,70.9,26.4,26.0,26.2
084810,28.7,54.4,70.9,26.4,26.0,26.2
084811,28.7,54.4,70.9,26.4,26.0,26.2
084812,28.7,54.4,70.9,26.4,26.0,26.2
084815,28.7,54.2,70.9,26.4,26.0,26.2
084817,28.7,54.2,70.9,26.4,26.0,26.2
084818,28.7,54.2,80.0,26.5,26.1,26.2
084820,28.6,54.1,70.8,26.5,26.1,26.2
084822,28.6,54.0,70.8,26.5,26.0,26.2
084823,28.6,54.0,70.8,26.5,26.0,26.2
084826,28.6,53.9,70.8,26.5,26.1,26.2
084827,28.6,53.9,70.8,26.5,26.1,26.2
084828,28.6,53.0,70.8,26.4,26.0,26.2
084829,28.5,53.8,70.8,26.4,26.0,26.2
084831,28.5,53.8,70.8,26.4,26.0,26.2
084832,28.5,53.8,70.0,26.5,26.0,26.2
084833,28.5,53.8,70.8,26.5,26.0,26.2
084834,28.5,53.8,70.8,26.5,26.0,26.2
084836,28.5,53.8,70.8,26.5,26.0,26.2
084838,28.5,53.7,70.9,26.4,26.1,26.2
084839,28.5,53.7,70.9,26.4,26.1,26.2
084842,28.5,53.7,70.9,26.4,26.1,26.2
084844,28.6,53.7,70.9,26.4,26.1,26.2
084846,28.6,53.7,70.9,26.4,26.1,26.2
084847,28.6,53.7,70.9,26.4,26.1,20.0
084848,28.6,53.7,70.9,26.5,26.1,26.2
084849,28.6,53.7,70.9,26.5,26.1,26.2
084851,28.6,53.7,70.9,26.5,26.1,26.2
084852,28.6,53.7,70.9,26.5,26.1,26.2
084855,28.6,53.7,70.9,26.4,26.1,26.2
084856,28.6,53.7,70.9,26.4,26.1,26.2
084857,28.6,53.7,70.9,26.4,26.1,26.2
084900,28.5,53.7,70.9,26.5,26.1,26.2
084902,28.5,53.8,70.9,26.4,26.1,26.2
084904,28.5,53.8,70.9,26.4,26.1,26.2
084906,28.5,53.9,70.9,26.4,26.1,26.2
084907,28.5,53.9,70.9,26.4,26.1,26.2
084910,28.6,53.9,71.0,26.5,26.1,26.2
084911,28.6,53.9,71.0,26.5,26.1,26.2
084912,28.6,53.9,71.0,26.5,26.1,26.2
084915,28.6,54.0,71.0,26.5,26.1,26.2
084918,28.6,54.0,71.0,26.4,26.1,26.2
084920,28.6,54.2,71.1,26.5,26.1,26.2
084921,28.6,54.2,71.1,26.5,26.1,26.2
084923,28.6,54.2,71.1,26.5,26.1,26.2
084924,28.6,54.2,71.1,26.5,26.1,26.2
084926,28.5,54.3,71.1,26.4,26.0,26.2
084928,28.5,54.3,71.1,26.4,26.0,26.2
084930,28.5,54.3,71.1,26.4,26.0,26.0
084931,28.5,54.2,71.1,26.5,26.1,26.2
084933,28.5,54.2,71.1,26.5,26.1,26.2
084935,28.5,54.2,71.1,26.5,26.1,26.2
084936,28.5,54.2,71.1,26.5,26.1,26.2
084938,28.5,54.0,71.1,26.5,26.1,26.2
084940,28.5,54.0,71.1,26.5,26.1,26.2
084941,28.5,54.0,71.1,26.5,26.1,26.2
084944,28.5,53.9,71.2,26.5,26.1,26.2
084945,28.5,53.9,71.2,26.5,26.1,26.2
084946,28.5,53.9,71.2,26.5,26.1,26.2
084950,28.5,53.9,71.2,26.5,26.1,26.2
084952,28.5,53.9,71.2,26.5,26.1,26.2
084954,28.5,53.9,71.1,26.5,26.1,26.2
084957,28.5,53.9,71.1,26.5,26.1,26.2
084959,28.5,53.9,71.1,26.5,26.1,26.2
085001,28.5,53.9,71.1,26.5,26.1,26.2
085002,28.5,53.9,71.1,26.5,26.1,26.2
085004,28.5,53.9,71.1,26.5,26.1,26.2
085005,28.5,53.9,71.1,26.5,26.1,26.2
085006,28.5,90.0,71.1,26.5,26.0,26.2
085007,28.5,53.9,71.1,26.5,26.0,26.2
085009,28.5,53.9,71.1,26.5,26.0,26.2
085012,28.5,53.8,71.1,26.5,26.1,26.2
085013,28.5,53.8,71.1,26.5,26.1,26.2
085014,28.5,53.8,71.1,26.5,26.1,26.2
085017,28.5,53.6,71.1,26.5,26.1,26.2
085018,28.5,53.6,71.1,26.5,26.1,26.2
085020,28.5,53.6,71.1,26.5,26.1,26.2
085021,28.5,53.6,71.1,26.5,26.1,26.2
085023,28.4,53.4,71.1,26.5,26.1,26.3
085024,28.4,53.4,71.1,26.5,26.1,26.3
085026,28.4,53.5,71.1,26.4,26.1,26.2
085028,28.4,53.5,71.1,26.4,26.1,26.2
085029,28.4,53.5,71.1,26.4,26.1,26.2
085030,28.4,53.5,71.1,26.4,26.1,26.2
085032,28.4,53.6,71.0,26.5,26.1,26.2
085033,28.4,53.6,71.0,26.5,26.1,26.2
085035,28.4,53.7,71.0,26.4,26.1,26.2
